TranscriptId	GeneSym
rna-XM_030984904.1	LOC585774
rna-XM_030997688.1	LOC763226
rna-XM_030991203.1	LOC589283
rna-XM_030981102.1	LOC100893884
rna-XR_004062452.1	LOC115920648
rna-XR_004065639.1	LOC115927444
rna-XR_004063441.1	LOC115922380
rna-XM_030993092.1	LOC588152
rna-XM_030979991.1	LOC100893015
rna-XR_004066774.1	LOC115929971
rna-XM_030997132.1	LOC756684
rna-XR_970421.2	LOC752987
rna-XM_030980981.1	LOC577161
rna-XM_030994988.1	LOC115928149
rna-XM_030972417.1	LOC100892829
rna-XR_004062523.1	LOC115920757
rna-XM_791239.5	LOC591688
rna-XM_781568.5	LOC581579
rna-XM_030992676.1	LOC577012
rna-XM_001185843.2	LOC754483
rna-XM_030996605.1	LOC105440867
rna-XM_030983004.1	LOC115918561
rna-XM_011677000.2	LOC105443628
rna-XR_004065375.1	LOC115917838
rna-XM_778816.5	LOC578659
rna-XM_003724849.3	LOC100890710
rna-XM_030988452.1	LOC115925144
rna-XM_030994517.1	LOC583804
rna-XM_030988573.1	LOC115925172
rna-XM_011673800.2	LOC763713
rna-XM_030975499.1	LOC115918234
rna-XR_004063249.1	LOC115921984
rna-XM_030998363.1	LOC578700
rna-NM_001129809.1	LOC577374
rna-XM_030975625.1	LOC578057
rna-XM_030980172.1	eh2
rna-XR_004065727.1	LOC115927551
gene-LOC115925629	LOC115925629
rna-XM_030996577.1	LOC115928733
rna-XM_790812.5	LOC591240
rna-XM_030996728.1	LOC589888
rna-XM_030991879.1	LOC100892255
rna-XM_778480.5	LOC578304
rna-XM_790360.5	LOC590766
rna-XM_030989956.1	LOC115918111
rna-XM_030999292.1	LOC586250
rna-XM_030975078.1	LOC100889855
rna-XM_030997600.1	LOC115919037
rna-XM_030990741.1	LOC586002
rna-XR_004066142.1	LOC115928646
rna-NM_001033647.1	LOC575628
rna-XR_004066108.1	LOC105446331
rna-XM_003729238.3	LOC100890609
rna-XM_003727063.3	LOC100887885
rna-XM_030988635.1	LOC115925184
rna-XM_030995361.1	LOC592151
rna-XM_030976971.1	LOC105436756
rna-XM_030985656.1	LOC581549
rna-XM_030992884.1	LOC754756
rna-XM_030975010.1	LOC115920060
gene-LOC764141	LOC764141
rna-XR_004066145.1	LOC115928657
rna-XM_788894.5	LOC589245
rna-XM_777357.5	LOC577107
rna-XM_011672287.2	LOC100893134
rna-XM_030986789.1	LOC100892214
rna-XM_030985976.1	LOC115924147
rna-XM_030978416.1	LOC765023
rna-XM_030989372.1	LOC593609
rna-XM_030977013.1	LOC757285
rna-XM_030998394.1	LOC115917961
rna-XM_030975842.1	LOC115920301
rna-XM_030994232.1	LOC115918913
rna-XM_030977899.1	LOC756989
rna-XM_030983369.1	LOC115918569
rna-XM_003726917.3	LOC100888845
rna-XR_004062661.1	LOC115921000
rna-XM_030991789.1	LOC575021
rna-XM_030998589.1	LOC100889454
rna-XM_030980387.1	LOC581286
rna-XM_011684896.1	LOC105447153
rna-XM_030977287.1	LOC100888123
rna-XM_030999243.1	LOC583607
rna-XM_003725504.3	LOC100888307
rna-TRNAE-CUC-10	TRNAE-CUC
rna-XR_004062658.1	LOC115920995
rna-XM_030973573.1	LOC100888366
rna-XM_030990183.1	LOC115925998
rna-XM_011664623.2	LOC575504
rna-XM_030992046.1	LOC764728
rna-XM_780669.4	LOC580621
rna-XM_030999960.1	LOC115917939
rna-XM_030998606.1	LOC755057
rna-XM_030973114.1	LOC592424
rna-XM_030996465.1	LOC763886
rna-XM_030997850.1	LOC115918071
rna-XM_030979138.1	LOC105441111
rna-XM_030999543.1	LOC581060
rna-XM_788153.5	LOC588471
rna-XM_003725965.3	LOC590583
rna-XM_030986992.1	LOC584219
rna-XR_971178.2	LOC105439143
rna-XM_030988742.1	LOC583670
rna-XM_030993770.1	LOC115918899
rna-XM_778870.5	LOC578715
rna-XM_011679594.2	LOC105444839
rna-XM_030986993.1	LOC115924562
rna-XR_004066342.1	LOC115929152
rna-XM_030997706.1	LOC100888758
rna-XM_030987851.1	LOC105445566
rna-XM_030999984.1	LOC115929884
rna-XM_011665861.2	LOC755050
rna-XM_030998432.1	LOC577866
rna-XM_030971974.1	LOC764578
rna-XR_004065005.1	LOC115926179
rna-XM_030981203.1	LOC592222
rna-XM_030995307.1	LOC115918225
rna-XM_775029.5	LOC581148
rna-XM_030973613.1	LOC587512
rna-XM_030988043.1	LOC582454
rna-XM_030992253.1	LOC586414
rna-XM_011669160.2	LOC105439778
rna-XM_782656.5	LOC582714
rna-XM_011682476.2	LOC105446098
rna-XM_030998056.1	LOC590789
rna-XM_030974875.1	LOC100892365
rna-XR_004065002.1	LOC115926175
rna-XM_779257.5	LOC579123
rna-NM_214653.2	usf1
rna-XM_030980750.1	LOC115922245
rna-XM_003725016.3	LOC585367
rna-XM_030985666.1	LOC115924054
rna-XM_030989264.1	LOC764276
rna-XR_004065015.1	LOC105441546
rna-XM_030986629.1	LOC580639
rna-XM_030995302.1	LOC594232
rna-XM_789089.4	LOC589451
rna-XM_030988962.1	LOC575606
rna-XM_030998470.1	LOC577287
rna-XR_004063816.1	LOC115923146
rna-TRNAS-UGA-2	TRNAS-UGA
rna-XM_030979141.1	LOC105443418
rna-XM_030989748.1	LOC580407
rna-XM_030992708.1	LOC105447166
rna-XM_030992854.1	LOC763844
rna-XM_778127.5	LOC577928
rna-XM_030973386.1	LOC577957
rna-XM_003727149.3	LOC576573
rna-XM_030991178.1	LOC115926455
rna-XM_030989215.1	LOC105447538
rna-XM_011671044.2	LOC592899
rna-XR_004064068.1	LOC115923753
rna-XM_030973907.1	LOC578811
rna-XM_030998320.1	LOC115929441
rna-XM_794846.5	LOC577015
rna-XM_011664819.2	LOC577380
rna-XM_003728458.3	LOC756858
rna-XM_030982025.1	LOC763796
rna-XM_030991719.1	LOC115918825
rna-XM_030981395.1	LOC105439321
rna-XM_030999573.1	LOC100891523
rna-XM_030991374.1	LOC752657
rna-XM_030976573.1	LOC763805
rna-XM_030985407.1	LOC115918625
rna-XM_780453.5	LOC580394
rna-XM_030978462.1	LOC752963
rna-XM_030998269.1	LOC579862
rna-XM_030993027.1	LOC585991
rna-XM_030979156.1	LOC579986
rna-XM_030976293.1	LOC591638
rna-XM_030981939.1	LOC115922652
rna-NM_214625.1	NCKX
rna-XM_030984470.1	LOC591477
rna-XM_795548.5	LOC591223
rna-XR_004063232.1	LOC115921966
rna-XM_030975804.1	LOC752066
rna-TRNAG-GCC-36	TRNAG-GCC
rna-XM_030987300.1	LOC580304
rna-XM_030984395.1	LOC115923521
rna-XM_030972630.1	LOC115919266
rna-XM_030984391.1	LOC579030
rna-XM_001179444.4	LOC752528
rna-XM_776749.5	LOC576441
rna-XM_030986786.1	LOC105446089
rna-XM_011673013.2	LOC592931
rna-XM_030985686.1	LOC100894047
rna-XM_030975429.1	LOC764755
rna-XM_030985978.1	LOC105438490
rna-XM_786156.5	LOC586372
rna-XM_011676902.2	LOC756678
rna-XR_004061950.1	LOC115919600
rna-XM_030996334.1	LOC100891565
rna-XR_004062742.1	LOC115921098
rna-XM_030983566.1	LOC100889997
rna-XM_030976695.1	LOC115918398
rna-XM_030992675.1	LOC577012
rna-XM_030986696.1	LOC115918675
rna-XM_030998974.1	LOC589490
rna-XR_004064072.1	LOC115923762
rna-XM_030992897.1	LOC105442945
rna-XM_030986300.1	LOC589218
rna-XM_782500.5	LOC582554
rna-XM_011671068.2	LOC100893456
rna-XM_030995195.1	LOC105446382
rna-XM_030983722.1	LOC115923289
rna-XM_030974247.1	LOC115919833
rna-XM_030980978.1	LOC577161
rna-XM_011677056.2	LOC100890988
rna-XM_030986352.1	LOC580049
rna-XM_030973786.1	LOC579807
rna-XM_030996179.1	LOC115918979
rna-XM_030993484.1	LOC593114
rna-XM_030977753.1	LOC115920951
rna-XM_030995390.1	LOC577585
rna-XM_030982527.1	LOC115922821
rna-XM_030992661.1	LOC100892353
rna-XM_030979634.1	LOC763682
rna-XM_011675396.2	LOC581115
rna-XM_011681390.1	LOC105445625
rna-XM_030972748.1	LOC577880
rna-XM_030991687.1	LOC105443054
rna-XR_004063503.1	LOC115922606
rna-XM_030982950.1	LOC763085
rna-XR_004062918.1	LOC115921508
rna-XM_030977247.1	LOC594471
rna-XM_001181022.4	LOC753040
rna-XM_030991206.1	LOC587665
rna-XR_004066225.1	LOC105438515
rna-XM_030992533.1	LOC115926914
rna-XM_011685942.2	LOC578349
rna-TRNAM-CAU-40	TRNAM-CAU
rna-XM_003723938.3	LOC100890791
rna-XM_030998233.1	LOC594385
rna-XM_030997426.1	LOC582701
rna-XM_030991862.1	LOC583067
rna-XM_011683314.1	LOC578820
rna-XM_030980404.1	LOC579087
rna-XM_011672511.2	LOC105441418
rna-XM_030974652.1	LOC577418
rna-XM_030994428.1	LOC588938
rna-XM_030995571.1	LOC592988
rna-XM_030999115.1	LOC115929594
rna-XM_030992541.1	LOC105440870
rna-XM_030988489.1	LOC591924
rna-XM_030983767.1	LOC591786
rna-XR_004062671.1	LOC115921008
rna-XM_030996609.1	LOC100890115
rna-XM_030983384.1	LOC100889514
rna-XM_030993556.1	LOC592563
rna-XM_030985498.1	LOC115924007
rna-XM_030980807.1	LOC115922258
rna-XM_776399.5	LOC576053
rna-XM_030981141.1	LOC752702
rna-XM_001184357.4	LOC754084
rna-XM_030997052.1	LOC100890568
rna-XM_030989868.1	LOC105444684
rna-XM_030979988.1	LOC100893015
rna-XR_004062998.1	LOC105440779
rna-XM_774878.5	LOC574562
rna-XM_030989041.1	LOC105439567
rna-XM_030990412.1	LOC588704
rna-XM_030991840.1	LOC581953
rna-XM_030982605.1	LOC115922862
rna-XM_783083.5	LOC583158
rna-XM_030991729.1	LOC115926677
rna-XM_775179.5	LOC580002
rna-XM_030985066.1	LOC100891452
rna-XR_004065668.1	LOC115927492
rna-XM_030987656.1	LOC100893284
rna-XR_004066816.1	LOC100891970
rna-XM_030999668.1	LOC115929737
rna-XM_030982374.1	LOC586751
rna-XM_011676032.2	LOC757077
rna-XR_004065402.1	LOC105446257
rna-XM_030981938.1	LOC585180
rna-XM_030990185.1	LOC115926000
rna-XM_030987722.1	LOC115924841
rna-XM_030985726.1	LOC105439925
rna-XM_030992387.1	LOC587817
rna-XM_030981453.1	LOC115922501
rna-XM_778384.5	LOC578197
rna-XM_030979992.1	LOC594032
rna-XR_004065853.1	LOC115928066
rna-XM_030987115.1	LOC100889833
rna-XM_030996805.1	LOC583813
rna-XM_011673405.2	LOC581417
rna-XR_004062220.1	LOC115920170
rna-XM_030975077.1	LOC105440195
rna-XR_004062537.1	LOC115918410
rna-XM_030989426.1	LOC582480
rna-XM_781565.5	LOC581576
rna-XM_003730927.3	LOC115917949
rna-XM_030975775.1	LOC581299
rna-XM_030988612.1	LOC115925179
rna-XM_030980642.1	LOC764270
rna-XM_030992654.1	LOC591755
rna-XM_030999775.1	LOC583322
rna-XM_030975836.1	LOC115920298
rna-XM_030992456.1	LOC105445967
rna-TRNAR-UCG-8	TRNAR-UCG
rna-XM_011675082.2	LOC580739
rna-XM_030991118.1	LOC105442731
rna-XR_004064216.1	LOC105446157
rna-XM_030977693.1	LOC100888619
rna-XR_004062138.1	LOC105437499
rna-XM_030986506.1	LOC115917990
rna-XM_030993836.1	LOC105440186
rna-XM_030999015.1	LOC578959
rna-XM_030983245.1	LOC588904
rna-XM_030974154.1	LOC100891267
rna-XM_030999521.1	LOC584006
rna-XM_030973611.1	LOC587512
rna-XM_030976138.1	LOC100892970
rna-XM_011666317.2	LOC105438477
rna-XM_011681811.2	LOC583658
rna-XM_011664608.2	LOC105437701
rna-TRNAR-UCG-18	TRNAR-UCG
rna-XM_030998412.1	LOC764164
rna-XM_030980257.1	LOC590415
rna-XM_030988378.1	LOC576912
rna-XM_030988265.1	LOC105441554
rna-XM_030995227.1	LOC577439
rna-XM_030979943.1	LOC115921774
rna-XR_004065787.1	LOC115927848
rna-XM_030980863.1	LOC589135
rna-XM_030996645.1	LOC115928766
rna-XM_030977061.1	LOC115920676
rna-XM_030989228.1	LOC593588
rna-XM_030980150.1	LOC105437793
rna-XM_011684093.2	LOC583016
rna-XM_011671986.2	LOC579971
gene-LOC115927541	LOC115927541
gene-LOC115925654	LOC115925654
rna-XM_030972343.1	LOC583995
rna-XM_011680046.2	LOC105445040
rna-XM_030995370.1	LOC115928287
rna-XM_030997285.1	LOC588511
rna-XM_786159.5	LOC586375
rna-XR_004063999.1	LOC115923610
rna-TRNAK-CUU-20	TRNAK-CUU
rna-XM_030989691.1	LOC105437026
rna-XM_003726450.3	LOC100889020
rna-XM_030992574.1	LOC115927099
rna-TRNAP-UGG-9	TRNAP-UGG
rna-XM_011680763.2	LOC105445336
rna-XM_030973239.1	LOC590790
rna-XM_030996922.1	LOC115928884
rna-XM_030977368.1	LOC100888177
rna-XM_030988469.1	LOC752412
rna-XM_030988142.1	LOC590493
rna-XM_030978046.1	LOC589653
rna-XM_003725041.3	LOC373419
rna-XM_030990911.1	LOC575633
rna-XM_030991441.1	LOC115926599
rna-XM_030991231.1	LOC115926481
rna-XM_030997884.1	LOC579936
rna-XR_004062045.1	LOC115919862
rna-XM_030989812.1	LOC105446203
rna-XR_972293.2	LOC105442123
rna-XR_004063123.1	LOC115921802
rna-XM_003725202.3	LOC585009
rna-XM_030994771.1	LOC577455
rna-XM_775491.5	LOC575075
rna-XM_003723441.3	LOC756125
rna-XM_030988199.1	LOC755538
rna-XM_030992153.1	LOC756610
rna-XR_004063181.1	LOC115921914
rna-XM_001186224.2	LOC754580
rna-XM_030973305.1	LOC590907
rna-XM_030979898.1	LOC580919
rna-XM_003726054.3	LOC590683
rna-XR_004066643.1	LOC105446971
rna-XM_030980252.1	LOC757268
gene-LOC115924816	LOC115924816
rna-XM_030986144.1	LOC115918657
rna-XM_030985018.1	LOC105442554
rna-XM_030975490.1	LOC753861
rna-XM_011679861.2	LOC105444945
rna-XM_011670713.2	LOC105440495
rna-XR_004062869.1	LOC115921452
rna-XM_030975210.1	LOC590618
rna-XR_004066411.1	LOC115929279
rna-XM_030986517.1	LOC580189
rna-XM_030992833.1	LOC115918868
rna-XR_004064666.1	LOC105440718
rna-XM_011682867.2	LOC577036
rna-XM_030972361.1	LOC581118
rna-XM_030982762.1	LOC105439448
rna-XM_030980710.1	LOC574763
rna-XM_786776.5	LOC587020
rna-XR_970307.2	LOC105436640
rna-XM_030995908.1	LOC577945
rna-XM_003725369.3	LOC100891673
rna-XM_001180189.4	LOC752803
rna-XM_030978015.1	LOC764597
rna-XM_030980795.1	LOC105444992
rna-XR_004063493.1	LOC115922591
rna-XM_030976441.1	LOC100891141
rna-XM_030994447.1	LOC575178
rna-XM_780033.5	LOC579944
rna-XM_791266.2	LOC591716
rna-XM_030990882.1	LOC100892504
rna-XM_030974288.1	LOC590843
rna-XM_030984951.1	LOC115923708
rna-XM_030973131.1	LOC105447344
rna-XR_004062879.1	LOC105436989
rna-XM_030974943.1	LOC577886
rna-XM_792742.5	LOC593259
rna-XM_030998825.1	LOC762697
rna-XR_004063226.1	LOC115921960
rna-XM_774922.5	LOC575334
rna-XM_011676848.2	LOC100891711
rna-XM_030987177.1	LOC100888090
rna-XM_030974347.1	LOC105445671
rna-XM_030975929.1	LOC115917893
rna-XM_030982383.1	LOC593941
rna-XM_030984317.1	LOC100892106
rna-XR_004064714.1	LOC115925430
rna-XM_793437.5	LOC593983
rna-XM_003731243.3	LOC100891209
rna-XM_030983638.1	LOC105436667
rna-XM_030981907.1	LOC580923
rna-XM_030996677.1	LOC105437324
rna-XR_004066716.1	LOC115929757
rna-XM_030997988.1	LOC100892969
rna-XM_030989921.1	LOC115925880
rna-XM_030999029.1	LOC577473
rna-XM_011675487.2	LOC100889604
rna-XM_030981742.1	LOC115922599
rna-XM_011676555.2	LOC582802
rna-XM_030974019.1	LOC115919790
rna-XM_030991064.1	LOC105439587
rna-XM_030982236.1	LOC100892172
rna-XM_011663054.2	LOC105436961
rna-XM_030981516.1	LOC115922533
rna-XM_030971941.1	LOC582724
rna-XM_030982561.1	LOC105439401
rna-XM_003726721.3	LOC100889538
rna-XM_030987836.1	LOC762676
rna-XM_003726413.3	LOC100893970
rna-TRNAS-AGA-2	TRNAS-AGA
rna-XR_004065794.1	LOC115927901
rna-XR_004065735.1	LOC115927555
rna-XM_030985625.1	LOC115924042
gene-LOC115924331	LOC115924331
rna-XM_776858.5	LOC576560
rna-XR_004065895.1	LOC105438042
rna-XM_030990914.1	LOC100888491
rna-XR_004066457.1	LOC115929384
rna-XM_030986579.1	LOC754783
rna-XM_031000424.1	LOC581313
rna-XM_777849.5	LOC577633
rna-XM_030979733.1	LOC577894
rna-TRNAA-UGC-12	TRNAA-UGC
rna-XM_030988376.1	LOC576912
rna-XM_030989847.1	LOC115925843
rna-XM_030984806.1	LOC577080
rna-XR_004063995.1	LOC105447348
rna-TRNAG-GCC-30	TRNAG-GCC
rna-XM_030976460.1	LOC115918395
rna-XM_030986032.1	LOC115924170
rna-XM_030993093.1	LOC115918051
rna-XM_030987340.1	LOC589934
rna-XM_792137.5	LOC592624
rna-NM_001098450.1	LOC581730
rna-NM_214496.1	dlp
rna-XM_030976363.1	LOC115920518
rna-XM_030997000.1	CyI
rna-XM_011673201.2	LOC100889557
rna-XM_030987694.1	LOC105439865
rna-XM_030996342.1	LOC115928668
rna-XM_030976835.1	LOC753862
rna-XM_796631.5	LOC577848
rna-XM_003723244.3	LOC100888300
rna-XM_011684946.2	LOC105447186
rna-XM_030981687.1	LOC575507
rna-XM_003730048.3	LOC100890056
rna-XR_971245.2	LOC754660
rna-XM_788184.5	LOC588503
rna-XM_030993749.1	LOC115927635
rna-XM_030991828.1	LOC100891534
rna-XM_030987824.1	LOC100890756
rna-XM_030978358.1	LOC590324
rna-XM_030976239.1	LOC105441024
rna-XM_011663829.2	LOC105437341
rna-XM_030993522.1	LOC763589
rna-XM_030982614.1	LOC105441732
rna-XM_011674211.2	LOC105442278
rna-XM_030993949.1	LOC115927727
rna-XR_004062980.1	LOC115917768
rna-XM_030995621.1	LOC115928450
rna-XR_004063035.1	LOC115921680
rna-XM_030972894.1	LOC115918306
rna-XM_030988463.1	LOC765047
rna-XR_004066043.1	LOC105441545
rna-XR_004062005.1	LOC115919755
rna-XM_030991792.1	LOC105442528
rna-XM_030987816.1	LOC105444808
rna-XM_003725757.3	LOC100893061
rna-XM_030972197.1	LOC115918274
rna-XM_778492.5	LOC578318
rna-XM_030991411.1	LOC100891510
rna-XM_011675998.2	LOC764523
rna-XM_030995847.1	LOC115928546
rna-XM_030989170.1	LOC584999
rna-XM_030977607.1	LOC115920888
rna-XM_030975283.1	LOC756874
rna-XM_003726780.1	LOC100893862
rna-XM_011679766.2	LOC100889480
rna-XM_030984907.1	LOC105442099
rna-XM_011679227.2	LOC576323
rna-XM_787540.5	LOC587831
rna-XM_030987123.1	LOC594269
rna-XM_030992615.1	LOC115918854
rna-XM_030979445.1	LOC100893256
rna-XM_030978781.1	LOC115921365
rna-XR_004064892.1	LOC100889285
rna-XM_030981618.1	LOC100892349
rna-XM_030999244.1	LOC583607
rna-XM_030994103.1	LOC105441706
rna-XM_030980348.1	LOC757055
rna-XM_030985950.1	LOC105441420
rna-XM_030978640.1	LOC115921299
gene-LOC115925613	LOC115925613
rna-XM_030980715.1	LOC753622
rna-XM_030999114.1	LOC764940
rna-XM_030972264.1	LOC100889389
rna-XM_030982921.1	LOC100890661
rna-XM_030983976.1	LOC100892842
rna-XM_030987505.1	LOC100888721
rna-XR_004062967.1	LOC115917754
rna-XM_030992761.1	LOC586681
rna-XM_011667728.2	LOC581083
rna-TRNAI-UAU-15	TRNAI-UAU
rna-XR_004061995.1	LOC115919737
rna-XM_011673805.2	LOC581517
rna-XM_030975880.1	LOC115920319
rna-TRNAC-GCA-12	TRNAC-GCA
rna-XM_030999637.1	LOC100889224
rna-XM_030983137.1	LOC594417
rna-XM_003726918.3	LOC100888845
rna-XM_030999814.1	LOC105439115
rna-XM_030988041.1	LOC581544
rna-XM_030980576.1	LOC583980
rna-XM_030986357.1	LOC115924263
rna-XM_030972019.1	LOC115919136
rna-XM_030974405.1	LOC115919866
rna-XM_030992553.1	LOC100893185
rna-XM_030996044.1	LOC579470
rna-XM_788879.5	LOC589229
rna-XR_004064746.1	LOC105440999
gene-LOC115925675	LOC115925675
rna-XM_030978071.1	LOC581462
rna-XM_030977231.1	LOC581877
rna-XM_789372.4	LOC589737
rna-XM_030983607.1	LOC589021
rna-XM_003730321.3	LOC100888565
rna-XM_030985402.1	LOC115923989
rna-XM_030986223.1	LOC115924238
rna-XM_781499.5	LOC581506
rna-XM_030995312.1	LOC115918225
rna-XM_030998526.1	LOC764925
rna-XM_031000207.1	LOC105436405
rna-XM_792776.5	LOC593296
rna-XM_030993117.1	LOC593857
rna-XM_030980212.1	LOC100893157
rna-XM_780900.4	LOC580870
rna-XM_011664698.2	LOC105437745
rna-XM_779992.5	LOC579900
rna-XM_030973451.1	LOC581024
rna-XM_030992705.1	LOC115927200
rna-XM_781553.4	LOC581564
rna-XM_030977076.1	LOC100889610
rna-XM_030999753.1	LOC115929769
rna-XR_004062478.1	LOC594282
rna-XM_787675.5	LOC587971
rna-XM_030998546.1	LOC584177
rna-TRNAL-UAG-7	TRNAL-UAG
rna-XM_030992010.1	LOC575663
rna-XM_001180150.4	LOC752784
rna-XM_030995569.1	LOC105447342
rna-XM_030994564.1	LOC115928034
rna-XM_030991115.1	LOC100890866
rna-XM_030998391.1	LOC579033
rna-XM_030982969.1	LOC115922998
rna-XM_003729694.3	LOC100891654
rna-XM_030994966.1	LOC754582
rna-XR_004063935.1	LOC753699
rna-XM_783826.5	LOC583941
rna-XM_030987864.1	LOC100893740
rna-XM_030978670.1	LOC115921314
rna-XM_776029.5	LOC575643
rna-XM_782890.5	LOC582962
rna-XM_030980286.1	LOC579262
rna-XM_003730584.3	LOC100893806
rna-XM_030996776.1	LOC592236
rna-TRNAR-CCU-9	TRNAR-CCU
rna-XM_030988916.1	LOC115925269
rna-XM_030982644.1	sfk3
rna-XR_004062031.1	LOC105439706
rna-XM_030992849.1	LOC577832
rna-XM_030996963.1	LOC115928895
rna-XM_030990799.1	LOC105446114
rna-XM_030976574.1	LOC764294
rna-XM_030976792.1	LOC578636
rna-XM_030987359.1	LOC115924655
rna-TRNAE-CUC-7	TRNAE-CUC
rna-XM_030972759.1	LOC590530
rna-XM_030982590.1	LOC105443983
rna-XM_030972845.1	LOC115918305
rna-XM_030998579.1	LOC592111
rna-XM_030976960.1	LOC100892904
rna-XR_004064984.1	LOC115926131
rna-XM_030980135.1	LOC115918213
rna-XR_004066190.1	LOC115928704
rna-XM_030995675.1	LOC115928464
rna-XM_030993848.1	LOC100890743
rna-XM_030973552.1	LOC588151
rna-XM_030976490.1	LOC100894147
rna-XR_973394.2	LOC105445408
rna-XM_011677019.2	LOC579137
rna-XM_030993155.1	LOC105439600
rna-XM_030994150.1	LOC588763
rna-XR_004063656.1	LOC115922888
rna-XM_011674873.2	LOC105442606
rna-XR_004065686.1	LOC115927507
rna-XM_793525.5	LOC594074
rna-XM_030980227.1	LOC752381
rna-XM_011675846.2	LOC587132
rna-XM_030988599.1	LOC105445630
rna-XM_030983391.1	LOC105441919
rna-XM_030986332.1	LOC586956
rna-XM_030992350.1	LOC586216
rna-XM_030993174.1	LOC115918880
rna-XM_030976955.1	LOC115920652
rna-XM_030999324.1	LOC590838
rna-XR_004065253.1	LOC115926762
rna-XR_004063971.1	LOC115923579
rna-XM_011678847.2	LOC105444511
rna-XM_030985224.1	LOC115923845
rna-XM_030979726.1	LOC115921719
rna-XM_030998575.1	LOC592111
rna-XM_030980599.1	LOC115922210
rna-XM_030987025.1	LOC115918687
rna-XM_011666199.2	LOC580494
rna-XM_030974083.1	LOC585768
rna-XM_030994321.1	LOC115927945
rna-XM_794831.5	LOC576715
rna-XM_031000553.1	LOC115918235
rna-XM_011677273.2	LOC105443730
rna-XM_030991499.1	LOC115926621
rna-XM_030999938.1	LOC580105
rna-XM_785050.5	LOC585216
rna-TRNAV-UAC-11	TRNAV-UAC
gene-LOC115922935	LOC115922935
rna-XR_004062559.1	LOC115920792
rna-XM_030985207.1	LOC100893037
rna-XM_030993689.1	LOC105436484
rna-XM_030991306.1	LOC105445448
rna-NM_001123505.1	BMP2/4
rna-XM_030999396.1	LOC100892604
rna-XM_779704.5	LOC579597
rna-XM_030984114.1	LOC765072
rna-XR_004066819.1	LOC585234
rna-XM_030983259.1	LOC764142
rna-XM_777066.5	LOC576797
rna-XM_030998562.1	LOC753286
rna-XM_030997685.1	LOC583836
rna-XM_030980792.1	LOC105444992
rna-XR_004062951.1	LOC115917738
rna-XM_030980200.1	LOC105446442
rna-TRNAS-UGA-15	TRNAS-UGA
rna-XR_004063755.1	LOC115923068
rna-XR_971073.2	LOC105436482
rna-XM_011664341.2	LOC577068
rna-XM_030973632.1	LOC591807
rna-XM_011664149.2	LOC575943
rna-XR_004062803.1	LOC115921199
rna-XM_003729423.2	LOC100892663
rna-XM_030973078.1	LOC575277
rna-XM_030982945.1	LOC115923001
rna-XM_030985881.1	LOC576800
rna-XM_030987846.1	LOC764410
rna-XM_780203.5	LOC580131
rna-XM_030985706.1	LOC100892007
rna-XM_783840.5	LOC373419
rna-XR_004065784.1	LOC115917859
rna-XM_030993625.1	LOC579441
rna-XM_792439.5	LOC592941
rna-XM_030992796.1	LOC100893387
rna-XM_030977849.1	LOC115918424
rna-XM_003730667.3	LOC100891757
rna-TRNAK-UUU-4	TRNAK-UUU
rna-XM_030977295.1	LOC581450
rna-XM_030990964.1	VSOP
rna-XM_030986052.1	LOC115924183
rna-XM_030980849.1	LOC582908
rna-TRNAP-AGG-11	TRNAP-AGG
rna-XM_030976101.1	LOC100893297
rna-XM_030976001.1	LOC115920352
rna-XM_030985101.1	LOC100888937
rna-XM_030982057.1	LOC115918535
rna-Mir153-2	Mir153
rna-XM_030999596.1	LOC593200
rna-TRNAD-GUC-22	TRNAD-GUC
rna-XM_030990397.1	LOC100891939
rna-XM_030989311.1	LOC105442373
rna-XR_004065811.1	LOC115927997
rna-XM_784020.5	LOC584142
rna-XR_004065226.1	LOC105445476
rna-XM_030998582.1	LOC105442915
rna-XM_030991420.1	LOC756117
rna-XR_004065138.1	LOC115926585
rna-XM_030999145.1	LOC581846
rna-XM_780261.5	LOC580188
rna-XM_011679537.2	LOC577224
rna-XM_030979149.1	LOC105437653
rna-XM_030986505.1	LOC115918264
rna-XM_776457.4	LOC576116
rna-XM_011663482.2	LOC764109
rna-XM_030975101.1	LOC575779
rna-XM_030986069.1	LOC105439047
rna-XM_030989595.1	LOC584392
rna-XM_030985581.1	LOC577721
rna-XM_030979539.1	LOC576151
rna-XM_011678424.2	LOC105444320
rna-XR_004065907.1	LOC115928115
rna-XM_777317.5	LOC577063
rna-XR_004065073.1	LOC115926540
rna-XR_004063045.1	LOC115921696
rna-XM_030978829.1	LOC105444275
rna-XM_030997337.1	LOC105446366
rna-XM_011669966.2	LOC588071
rna-XM_030980575.1	LOC584025
rna-XM_030979731.1	LOC115921721
rna-XM_030989545.1	LOC105441617
rna-XR_004062949.1	LOC115917736
rna-XM_030972573.1	LOC115918291
rna-NM_001242677.1	LOC583479
rna-XM_030980223.1	LOC105437042
rna-TRNAV-AAC-9	TRNAV-AAC
rna-XM_030985022.1	LOC105444723
rna-XM_011683307.2	LOC755513
rna-XR_004062694.1	LOC115918245
rna-XM_030979769.1	LOC105443691
rna-XM_796758.5	LOC575874
rna-XM_011680353.2	LOC587506
rna-XM_030998515.1	LOC592068
rna-XM_030978864.1	LOC115918447
rna-XR_004065819.1	LOC115928015
rna-XM_030979734.1	LOC577894
rna-XR_004066664.1	LOC115929678
